doc14 : doc6,0.004382338033520894
doc14 : doc7,0.006368002413041846
doc14 : doc8,0.010697574519054438
doc14 : doc9,0.008462052793197106
doc14 : doc10,0.0077659502761538496
doc14 : doc11,0.0060399811514345965
doc14 : doc12,0.0060115247644966854
doc14 : doc13,0.005110694218891055
doc14 : doc14,0.0
doc14 : doc15,0.0044623163165289775
doc14 : doc16,0.00647986458568369
doc14 : doc17,0.007345216891092007
doc14 : doc18,0.005334986157756744
doc14 : doc19,0.010929295702578867
doc14 : doc20,0.008654108807748733
doc15 : doc1,0.006281373462249667
doc15 : doc2,0.0024215893643988757
doc15 : doc3,0.0014966948220268646
doc15 : doc4,0.0014217071883986729
doc15 : doc5,0.0011234495601984103
doc15 : doc6,0.001516456011863577
doc15 : doc7,0.003552539959726189
doc15 : doc8,0.007321471099323527
doc15 : doc9,0.00561320097897717
doc15 : doc10,0.004800821934113156
doc15 : doc11,0.0031535719919958643
doc15 : doc12,0.003116392915425964
doc15 : doc13,0.002268690861212768
doc15 : doc14,0.0044623163165289775
doc15 : doc15,0.0
doc15 : doc16,0.0034981395621663945
doc15 : doc17,0.004518944717012505
doc15 : doc18,0.002530987405491117
doc15 : doc19,0.008082114821836843
doc15 : doc20,0.005852057617110389
doc16 : doc1,0.008215645138017917
doc16 : doc2,0.00430395459736919
doc16 : doc3,0.0034966665121986956
doc16 : doc4,0.0036020939859698485
doc16 : doc5,0.003094402112217112
doc16 : doc6,0.0035389028413078307
doc16 : doc7,0.00505984452383127
doc16 : doc8,0.0099812160752735
doc16 : doc9,0.007490758547555291
doc16 : doc10,0.006924352442876818
doc16 : doc11,0.0049359342773196355
doc16 : doc12,0.004770170576313037
doc16 : doc13,0.00435744252262746
doc16 : doc14,0.00647986458568369
doc16 : doc15,0.0034981395621663945
doc16 : doc16,0.0
doc16 : doc17,0.006442285876297944
doc16 : doc18,0.004474256729733247
doc16 : doc19,0.009916828148193713
doc16 : doc20,0.007703818338848608
doc17 : doc1,0.008946703196842591
doc17 : doc2,0.00485723251695357
doc17 : doc3,0.004515763204507983
doc17 : doc4,0.00461717859654536
doc17 : doc5,0.004157806613001683
doc17 : doc6,0.004530737050816871
doc17 : doc7,0.006208622056140177
doc17 : doc8,0.010788302426342641
doc17 : doc9,7.206518754519332E-4
doc17 : doc10,0.007927635971214047
doc17 : doc11,0.006052245666031965
doc17 : doc12,0.006086601216748268
doc17 : doc13,0.005260991382630884
doc17 : doc14,0.007345216891092007
doc17 : doc15,0.004518944717012505
doc17 : doc16,0.006442285876297944
doc17 : doc17,0.0
doc17 : doc18,0.005363348093569475
doc17 : doc19,0.010912336852450124
doc17 : doc20,0.008729002761952386
doc18 : doc1,0.007157050522129566
doc18 : doc2,0.0031972700127741427
doc18 : doc3,0.0023538910618573065
doc18 : doc4,0.0024235322699260094
doc18 : doc5,0.002065994524657197
doc18 : doc6,0.0023728149290108483
doc18 : doc7,0.004161020929344246
doc18 : doc8,0.008777072044359426
doc18 : doc9,0.006448966465968997
doc18 : doc10,0.005731398698761014
doc18 : doc11,0.0038531663993110277
doc18 : doc12,0.0039341385049676955
doc18 : doc13,0.0031021140069841377
doc18 : doc14,0.005334986157756744
doc18 : doc15,0.002530987405491117
doc18 : doc16,0.004474256729733247
doc18 : doc17,0.005363348093569475
doc18 : doc18,0.0
doc18 : doc19,0.00879848982554114
doc18 : doc20,0.00649165730441756
doc19 : doc1,0.012726190107623159
doc19 : doc2,0.008792616792825522
doc19 : doc3,0.007978597880149558
doc19 : doc4,0.007987609187940763
doc19 : doc5,0.007561463049631835
doc19 : doc6,0.007945431012401099
doc19 : doc7,0.009959543526996392
doc19 : doc8,0.014347680342668844
doc19 : doc9,0.012045890600498927
doc19 : doc10,0.011362161571118457
doc19 : doc11,0.009329277563448292
doc19 : doc12,0.009495686893660068
doc19 : doc13,0.00876299086777357
doc19 : doc14,0.010929295702578867
doc19 : doc15,0.008082114821836843
doc19 : doc16,0.009916828148193713
doc19 : doc17,0.010912336852450124
doc19 : doc18,0.00879848982554114
doc19 : doc19,0.0
doc19 : doc20,0.011792744145522888
doc20 : doc1,0.010224002662173883
doc20 : doc2,0.006456462235873746
doc20 : doc3,0.005648712717984451
doc20 : doc4,0.00570239090326424
doc20 : doc5,0.005150519337847847
doc20 : doc6,0.005728106924704769
doc20 : doc7,0.007540523321730567
doc20 : doc8,0.011980755805084672
doc20 : doc9,0.00983921344012653
doc20 : doc10,0.009082631754521597
doc20 : doc11,0.005307966116133968
doc20 : doc12,0.007072829575227732
doc20 : doc13,0.006421825677327722
doc20 : doc14,0.008654108807748733
doc20 : doc15,0.005852057617110389
doc20 : doc16,0.007703818338848608
doc20 : doc17,0.008729002761952386
doc20 : doc18,0.00649165730441756
doc20 : doc19,0.011792744145522888
doc20 : doc20,0.0
